Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2023,10,Sant Martí,72,Sant Martí de Provençals,117,19097
2023,10,Sant Martí,72,Sant Martí de Provençals,118,24071
2023,10,Sant Martí,72,Sant Martí de Provençals,119,17739
2023,10,Sant Martí,72,Sant Martí de Provençals,120,17814
2023,10,Sant Martí,72,Sant Martí de Provençals,121,18166
2023,10,Sant Martí,72,Sant Martí de Provençals,122,23399
2023,10,Sant Martí,73,la Verneda i la Pau,123,19554
2023,10,Sant Martí,73,la Verneda i la Pau,124,21193
2023,10,Sant Martí,73,la Verneda i la Pau,125,18399
2023,10,Sant Martí,73,la Verneda i la Pau,126,19692
2023,10,Sant Martí,73,la Verneda i la Pau,127,21844
2023,10,Sant Martí,73,la Verneda i la Pau,128,21861
2023,10,Sant Martí,73,la Verneda i la Pau,129,21550
2023,10,Sant Martí,73,la Verneda i la Pau,130,20568
2023,10,Sant Martí,73,la Verneda i la Pau,131,23933
2023,10,Sant Martí,73,la Verneda i la Pau,132,17519
2023,10,Sant Martí,73,la Verneda i la Pau,133,17462
2023,10,Sant Martí,73,la Verneda i la Pau,134,17014
2023,10,Sant Martí,73,la Verneda i la Pau,135,18046
2023,10,Sant Martí,73,la Verneda i la Pau,136,17484
2023,10,Sant Martí,73,la Verneda i la Pau,137,15625
2023,10,Sant Martí,73,la Verneda i la Pau,138,14619
2023,10,Sant Martí,73,la Verneda i la Pau,139,15403
2023,10,Sant Martí,73,la Verneda i la Pau,140,15683
2023,10,Sant Martí,73,la Verneda i la Pau,141,15756
2023,10,Sant Martí,73,la Verneda i la Pau,142,14541
2023,10,Sant Martí,73,la Verneda i la Pau,143,16307
2023,10,Sant Martí,65,el Clot,234,21767
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,19098
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,19360
2023,10,Sant Martí,71,Provençals del Poblenou,237,17538
