Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2024,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,16
2024,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,21
2024,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,8
2024,10,Sant Martí,65,el Clot,205,10026,10
2024,10,Sant Martí,65,el Clot,205,10027,12
2024,10,Sant Martí,65,el Clot,205,10028,20
2024,10,Sant Martí,65,el Clot,205,10029,8
2024,10,Sant Martí,65,el Clot,205,10030,16
2024,10,Sant Martí,65,el Clot,205,10031,19
2024,10,Sant Martí,65,el Clot,206,10032,..
2024,10,Sant Martí,65,el Clot,206,10033,16
2024,10,Sant Martí,65,el Clot,206,10034,22
2024,10,Sant Martí,65,el Clot,206,10035,14
2024,10,Sant Martí,65,el Clot,206,10036,5
2024,10,Sant Martí,65,el Clot,206,10037,8
2024,10,Sant Martí,65,el Clot,206,10234,18
2024,10,Sant Martí,65,el Clot,207,10038,12
2024,10,Sant Martí,65,el Clot,207,10039,13
2024,10,Sant Martí,65,el Clot,207,10040,14
2024,10,Sant Martí,65,el Clot,207,10041,6
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,18
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,8
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,17
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,24
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,15
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,14
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,10
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,15
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,16
2024,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,16
2024,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,9
2024,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,5
2024,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,5
2024,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,6
2024,10,Sant Martí,68,el Poblenou,212,10056,12
2024,10,Sant Martí,68,el Poblenou,212,10057,10
2024,10,Sant Martí,68,el Poblenou,212,10058,8
2024,10,Sant Martí,68,el Poblenou,213,10059,20
2024,10,Sant Martí,68,el Poblenou,213,10060,6
2024,10,Sant Martí,68,el Poblenou,213,10061,19
2024,10,Sant Martí,68,el Poblenou,213,10062,11
2024,10,Sant Martí,68,el Poblenou,214,10063,18
2024,10,Sant Martí,68,el Poblenou,214,10064,15
2024,10,Sant Martí,68,el Poblenou,214,10065,11
2024,10,Sant Martí,68,el Poblenou,214,10066,11
2024,10,Sant Martí,68,el Poblenou,214,10067,12
2024,10,Sant Martí,68,el Poblenou,214,10068,12
2024,10,Sant Martí,68,el Poblenou,215,10069,20
2024,10,Sant Martí,68,el Poblenou,215,10070,18
2024,10,Sant Martí,68,el Poblenou,215,10071,5
2024,10,Sant Martí,68,el Poblenou,215,10072,19
2024,10,Sant Martí,68,el Poblenou,215,10073,17
2024,10,Sant Martí,68,el Poblenou,215,10074,9
2024,10,Sant Martí,68,el Poblenou,215,10075,15
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,5
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,15
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,26
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,..
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,..
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,25
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,..
2024,10,Sant Martí,70,el Besòs i el Maresme,219,10081,16
2024,10,Sant Martí,70,el Besòs i el Maresme,219,10082,14
2024,10,Sant Martí,70,el Besòs i el Maresme,219,10083,8
2024,10,Sant Martí,70,el Besòs i el Maresme,219,10084,13
2024,10,Sant Martí,70,el Besòs i el Maresme,220,10085,19
2024,10,Sant Martí,70,el Besòs i el Maresme,220,10086,19
2024,10,Sant Martí,70,el Besòs i el Maresme,220,10087,15
2024,10,Sant Martí,70,el Besòs i el Maresme,220,10088,17
2024,10,Sant Martí,70,el Besòs i el Maresme,221,10089,28
2024,10,Sant Martí,70,el Besòs i el Maresme,222,10090,6
2024,10,Sant Martí,70,el Besòs i el Maresme,222,10091,15
2024,10,Sant Martí,70,el Besòs i el Maresme,222,10092,15
2024,10,Sant Martí,70,el Besòs i el Maresme,222,10093,11
2024,10,Sant Martí,71,Provençals del Poblenou,223,10094,5
2024,10,Sant Martí,71,Provençals del Poblenou,223,10095,10
2024,10,Sant Martí,71,Provençals del Poblenou,224,10096,11
2024,10,Sant Martí,71,Provençals del Poblenou,224,10097,11
2024,10,Sant Martí,71,Provençals del Poblenou,224,10098,10
2024,10,Sant Martí,71,Provençals del Poblenou,224,10099,11
2024,10,Sant Martí,71,Provençals del Poblenou,224,10100,18
2024,10,Sant Martí,71,Provençals del Poblenou,225,10101,8
2024,10,Sant Martí,71,Provençals del Poblenou,225,10102,25
2024,10,Sant Martí,71,Provençals del Poblenou,225,10103,27
2024,10,Sant Martí,71,Provençals del Poblenou,225,10104,8
2024,10,Sant Martí,71,Provençals del Poblenou,225,10237,12
2024,10,Sant Martí,72,Sant Martí de Provençals,226,10105,18
2024,10,Sant Martí,72,Sant Martí de Provençals,226,10106,6
2024,10,Sant Martí,72,Sant Martí de Provençals,226,10107,14
2024,10,Sant Martí,72,Sant Martí de Provençals,226,10108,21
2024,10,Sant Martí,72,Sant Martí de Provençals,226,10109,24
2024,10,Sant Martí,72,Sant Martí de Provençals,226,10110,18
2024,10,Sant Martí,72,Sant Martí de Provençals,227,10111,20
2024,10,Sant Martí,72,Sant Martí de Provençals,227,10112,12
2024,10,Sant Martí,72,Sant Martí de Provençals,227,10113,10
2024,10,Sant Martí,72,Sant Martí de Provençals,227,10114,16
2024,10,Sant Martí,72,Sant Martí de Provençals,228,10115,15
2024,10,Sant Martí,72,Sant Martí de Provençals,228,10116,20
2024,10,Sant Martí,72,Sant Martí de Provençals,228,10117,5
2024,10,Sant Martí,72,Sant Martí de Provençals,228,10118,10
2024,10,Sant Martí,72,Sant Martí de Provençals,228,10119,17
2024,10,Sant Martí,72,Sant Martí de Provençals,229,10120,13
2024,10,Sant Martí,72,Sant Martí de Provençals,229,10121,15
2024,10,Sant Martí,72,Sant Martí de Provençals,229,10122,13
2024,10,Sant Martí,73,la Verneda i la Pau,230,10123,19
2024,10,Sant Martí,73,la Verneda i la Pau,230,10124,15
2024,10,Sant Martí,73,la Verneda i la Pau,230,10125,13
2024,10,Sant Martí,73,la Verneda i la Pau,230,10126,9
2024,10,Sant Martí,73,la Verneda i la Pau,230,10127,5
2024,10,Sant Martí,73,la Verneda i la Pau,230,10128,14
2024,10,Sant Martí,73,la Verneda i la Pau,230,10129,9
2024,10,Sant Martí,73,la Verneda i la Pau,231,10130,14
2024,10,Sant Martí,73,la Verneda i la Pau,231,10131,17
2024,10,Sant Martí,73,la Verneda i la Pau,231,10132,8
2024,10,Sant Martí,73,la Verneda i la Pau,231,10133,29
2024,10,Sant Martí,73,la Verneda i la Pau,231,10134,21
2024,10,Sant Martí,73,la Verneda i la Pau,231,10135,6
2024,10,Sant Martí,73,la Verneda i la Pau,232,10136,25
2024,10,Sant Martí,73,la Verneda i la Pau,232,10137,16
2024,10,Sant Martí,73,la Verneda i la Pau,232,10138,19
2024,10,Sant Martí,73,la Verneda i la Pau,232,10139,17
2024,10,Sant Martí,73,la Verneda i la Pau,233,10140,18
2024,10,Sant Martí,73,la Verneda i la Pau,233,10141,9
2024,10,Sant Martí,73,la Verneda i la Pau,233,10142,23
2024,10,Sant Martí,73,la Verneda i la Pau,233,10143,17
