Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,1836
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,2263
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,1190
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,1220
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,1682
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,1354
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,1773
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,1622
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,1654
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,1385
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,2401
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,1939
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,1550
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,1386
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,1432
2025-01-01,4,Les Corts,21,Pedralbes,88,4050,2113
2025-01-01,4,Les Corts,21,Pedralbes,88,4051,1737
2025-01-01,4,Les Corts,21,Pedralbes,88,4052,2254
2025-01-01,4,Les Corts,21,Pedralbes,89,4053,1798
2025-01-01,4,Les Corts,21,Pedralbes,89,4054,1110
2025-01-01,4,Les Corts,21,Pedralbes,90,4055,1655
2025-01-01,4,Les Corts,21,Pedralbes,90,4056,1982
2025-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,1933
2025-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,1674
2025-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,1355
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,1045
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,1266
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,1836
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,2016
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,1733
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,1634
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,1548
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,1471
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,1372
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,1667
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,1636
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,1595
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,1922
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,1557
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,1322
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,1662
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,1103
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,1337
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,1694
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,1499
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,1946
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,1269
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,1404
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,1343
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,1691
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,1668
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,1422
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,1583
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,1875
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,1467
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,1222
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,1131
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,1831
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,1459
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,1466
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,1567
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,1465
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,2242
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,1357
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,1513
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,1346
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,1645
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,1137
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,1236
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,1294
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,1737
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,1749
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,1663
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,1419
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,1503
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,1032
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,1409
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,1196
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,1685
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,1553
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,1598
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,1163
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,1511
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,1680
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,1597
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,1771
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,1779
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,1389
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,1429
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,1704
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,1775
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,1503
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,1995
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,1743
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,1626
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,1709
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,1906
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,1512
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,1634
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,2111
2025-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,1380
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,1402
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,1629
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,1706
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,1278
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,1395
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,1335
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,1357
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,1669
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,1779
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,1849
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,1920
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,1557
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,1676
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,1235
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,2806
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,1740
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,1198
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,1709
2025-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,1516
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,1275
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,1583
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,2458
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,1442
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,1053
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,2066
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,2156
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,1362
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,1062
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,1320
2025-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,1142
2025-01-01,6,Gràcia,29,el Coll,118,6013,1937
2025-01-01,6,Gràcia,29,el Coll,118,6014,1502
2025-01-01,6,Gràcia,29,el Coll,118,6015,1504
2025-01-01,6,Gràcia,29,el Coll,118,6016,1643
2025-01-01,6,Gràcia,29,el Coll,118,6017,1505
2025-01-01,6,Gràcia,30,la Salut,119,6018,1464
2025-01-01,6,Gràcia,30,la Salut,119,6019,1577
2025-01-01,6,Gràcia,30,la Salut,119,6020,1232
2025-01-01,6,Gràcia,30,la Salut,119,6021,1402
2025-01-01,6,Gràcia,30,la Salut,120,6022,1408
2025-01-01,6,Gràcia,30,la Salut,120,6023,1314
2025-01-01,6,Gràcia,30,la Salut,120,6024,1779
2025-01-01,6,Gràcia,30,la Salut,120,6025,1458
2025-01-01,6,Gràcia,30,la Salut,120,6026,1142
2025-01-01,6,Gràcia,30,la Salut,120,6027,1241
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,1392
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,1422
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,1352
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,1145
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,1183
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,1310
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,1210
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,1107
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,1515
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,1107
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,1564
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,1683
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,1783
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,1875
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,1759
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,1373
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,1707
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,1281
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,1143
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,1253
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,1456
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,1159
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,1335
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,1265
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,1498
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,1572
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,1564
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,1398
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,1707
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,1572
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,1760
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,1526
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,1776
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,1385
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,1215
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,1481
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,1915
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,1139
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,1024
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,1834
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,1601
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,1125
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,1928
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,1120
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,1691
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,1374
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,1207
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,1092
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,1282
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,1218
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,1327
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,1197
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,1175
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,1328
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,3505
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,1681
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,1496
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,1337
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,1012
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,1841
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,1294
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,1583
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,1140
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,1397
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,1630
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,1440
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,942
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,1435
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,1438
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,1319
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,1343
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,1163
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,1589
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,1246
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,882
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,1432
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,1347
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,1802
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,1783
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,1625
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,1718
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,1103
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,1202
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,1378
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,1588
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,1553
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,1130
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,2148
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,1516
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,1327
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,1518
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,1583
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,1524
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,1515
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,1910
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,1824
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,1485
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,1555
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,1342
2025-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,1622
2025-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,1582
2025-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,1470
2025-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,1644
2025-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,1491
2025-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,1380
2025-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,1732
2025-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,1447
2025-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,1571
2025-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,1371
2025-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,1226
2025-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,1319
2025-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,1959
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,1350
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,1475
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,1744
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,1249
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,1249
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,1525
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,1360
2025-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,1447
2025-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,1924
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,1270
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,1363
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,1497
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,1720
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,1865
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,1878
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,1655
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,1408
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,1510
2025-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,1447
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,1346
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,1465
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,1175
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,1769
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,1232
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,1458
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,1361
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,1518
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,1571
2025-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,1815
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,1934
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,1339
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,1420
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,1443
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,1308
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,1594
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,1752
2025-01-01,7,Horta-Guinardó,38,la Teixonera,149,7088,1815
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7089,1475
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7090,1606
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7091,1333
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7092,1589
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7093,1823
2025-01-01,7,Horta-Guinardó,40,Montbau,151,7094,1332
2025-01-01,7,Horta-Guinardó,40,Montbau,151,7095,1613
2025-01-01,7,Horta-Guinardó,40,Montbau,151,7096,1534
2025-01-01,7,Horta-Guinardó,40,Montbau,151,7097,864
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,152,7098,2204
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,152,7099,1048
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,152,7100,1203
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,152,7101,1535
2025-01-01,7,Horta-Guinardó,42,la Clota,153,7102,1071
2025-01-01,7,Horta-Guinardó,43,Horta,154,7103,1663
2025-01-01,7,Horta-Guinardó,43,Horta,154,7104,1617
2025-01-01,7,Horta-Guinardó,43,Horta,154,7105,1109
2025-01-01,7,Horta-Guinardó,43,Horta,154,7106,1259
2025-01-01,7,Horta-Guinardó,43,Horta,154,7107,1185
2025-01-01,7,Horta-Guinardó,43,Horta,154,7108,1248
2025-01-01,7,Horta-Guinardó,43,Horta,154,7109,1708
2025-01-01,7,Horta-Guinardó,43,Horta,154,7110,1046
2025-01-01,7,Horta-Guinardó,43,Horta,154,7111,917
2025-01-01,7,Horta-Guinardó,43,Horta,155,7112,1372
2025-01-01,7,Horta-Guinardó,43,Horta,155,7113,1294
2025-01-01,7,Horta-Guinardó,43,Horta,155,7114,1265
2025-01-01,7,Horta-Guinardó,43,Horta,155,7115,1097
2025-01-01,7,Horta-Guinardó,43,Horta,155,7116,1544
2025-01-01,7,Horta-Guinardó,43,Horta,155,7117,4816
2025-01-01,7,Horta-Guinardó,43,Horta,155,7118,1346
2025-01-01,7,Horta-Guinardó,43,Horta,156,7119,1408
2025-01-01,7,Horta-Guinardó,43,Horta,156,7120,1268
2025-01-01,7,Horta-Guinardó,43,Horta,156,7121,1264
2025-01-01,7,Horta-Guinardó,43,Horta,156,7122,1374
2025-01-01,7,Horta-Guinardó,43,Horta,156,7123,1459
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8001,1247
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8002,1332
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8003,1282
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8004,1498
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8005,1154
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8006,1690
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8007,1187
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8008,1638
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,158,8009,1797
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8010,1155
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8011,1222
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8012,1292
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8013,1244
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8014,1305
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8015,1520
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8016,1226
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8017,1368
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8018,1494
2025-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8019,1896
